ecc,ratio,elong,sol,conv,isop,MID,lob,int,cont,smooth,mom,unif,entr,class
0.9230849955329781,0.02280733490429615,0.4581250509254957,0.6887565860707112,0.48927908528173664,0.5429108693140392,-0.8098832292797009,-0.49798473614323907,-0.9038585705057796,-1.0051275922909075,-0.9059670603732446,-0.839716296471565,-0.7055439865710702,-0.8296672356717834,1
0.8210198909703387,-0.0568391615430431,0.2709211954904162,0.7264955889129705,0.48927908528173664,0.6124744272769378,-0.8958920342245944,-0.5032038392200672,-0.6146793466858027,-0.6412650901264296,-0.6842674900631622,-0.6979166033744397,-0.43073528366306796,-0.49805368850436854,1
0.7100607476210349,-0.16615561554454353,0.004503892473808413,0.7229138779950707,0.48927908528173664,0.789721083899809,-0.8281992701769879,-0.49941868904840087,-0.5847172046703674,-0.6270713241201198,-0.6746059028775636,-0.6949277624580381,-0.43797753719230603,-0.37188779903160646,1
0.9551035351649695,0.03255603524352058,0.5259710871540186,0.6511923008342032,0.48927908528173664,0.45640529326355234,-0.8384411952428699,-0.5001443351074216,-0.786822433990097,-0.8208403691640838,-0.7998716206833096,-0.7632549358127362,-0.6097953597032684,-0.7628513696670713,1
0.8081355537010086,-0.09109447617375639,0.24793035000618469,0.6481347427335575,0.4740454319788665,0.5080139951010172,-0.8157298237659788,-0.49846146816847386,-0.5186111404095465,-0.609575335002138,-0.6626144679908409,-0.7203139935327904,-0.2551802726322102,-0.26478035621779983,1
0.631504750986389,-0.18704018306968032,-0.12576049708495557,0.7168861205966546,0.48927908528173664,0.7892607029735158,-0.866378674491021,-0.5018465641674185,-0.865681900707302,-1.0368945924002677,-0.9229603870433181,-0.8891456718801547,-0.5522983661394135,-0.7207104557158679,1
0.822029484562338,-0.054835476097827074,0.32970402536992166,0.6091727166510396,0.48927908528173664,0.5282707558579165,-0.5730701907982072,-0.46372948350681237,-0.6372623366249458,-0.7349439457680752,-0.7460739811095428,-0.7650898571348309,-0.3337308686031771,-0.42733366631076,1
1.0132753564182875,0.17612780387573432,0.7400061297466419,0.6784482473313906,0.48927908528173664,0.22220951605821584,-0.8010562216183577,-0.4972312510146502,-0.7724539718339961,-1.0099360926114127,-0.908566296714811,-0.9091406392765877,-0.30557428677315857,-0.4409297190036718,1
0.583044258570402,-0.2235689100324658,-0.24716649851727868,0.75331474139578,0.48927908528173664,1.0520921737942877,-0.8481379227767277,-0.5007811658649135,0.3188808514642741,0.1507277417793958,-0.03327163849878117,-0.27900595721170757,0.6221073231499181,0.8396848814305661,1
-0.0823259944427548,-0.47406812309688395,-0.7710915118684089,0.14800559627074472,0.3823823638193131,0.34213874735758726,-0.35691235024425666,-0.4069946156744125,1.056879596664163,1.4743205609256276,1.5374097507621087,1.8854823677028165,0.04103253918383824,0.6412236084949913,2
-0.2729949556747037,-0.475378225118756,-0.9635182319791934,0.3962793140432012,0.45872472922855184,1.0510793357564427,-0.6219562361697049,-0.47319091400157154,-0.8223259015269743,-0.5289701930833115,-0.605868114920339,-0.35928849423201176,-0.8145677570073696,-1.0762626447783588,2
-0.5142397482773062,-0.5167620360449496,-0.9349460899297474,0.1737764431190469,0.3518280077661283,0.3930568778056119,-0.3063387887022081,-0.39020447786911283,0.09302310621595107,0.6964635612873108,0.5442393604173352,1.0866295075785368,-0.6174786479025562,-0.09423037533442441,2
-0.06333601973609314,-0.45823130159719533,-0.6792305390427709,0.3328568231555149,0.4740454319788665,0.7424399627695002,-0.4650431940957104,-0.43841326941265985,-0.5502161879815902,-0.18374304356657387,-0.3359334164229233,-0.11662487856366538,-0.6983922612109477,-0.7537074249088664,2
-0.24501479041071145,-0.49965364493579695,-0.6613601491229562,-0.00530910277593466,0.45872472922855184,0.34287535683965603,-0.23406117302815116,-0.3639163045640855,0.1715205767935645,0.6715520536027672,0.5156259183379058,0.8278488510192152,-0.46864105293629166,-0.04474348329095474,2
-1.0502858697438306,-0.5524045175223511,-1.1153909440197964,0.10214222476105468,0.4740454319788665,0.5020750811518352,-0.40403299408348564,-0.42143721671370427,0.09157512165758441,0.6810145642736402,0.5263286562149444,0.9795609025985834,-0.52367753728829,-0.19097810545400992,2
-0.5376046285493005,-0.5300557183257102,-0.8661783716996293,0.0062222592036444944,0.45872472922855184,0.6626559482428936,-0.14096220398822001,-0.32603975731770685,0.30919049326597325,0.7642460356847909,0.6228717203302707,0.8842206607083072,-0.3657871254104777,0.11655981188187609,2
-0.7397156504905799,-0.5384943166430626,-0.822244862956933,-0.11616742362507146,0.4740454319788665,0.41179438150574404,-0.11354655666357767,-0.31402753595040417,-0.6961006322370412,-0.36005472198509003,-0.4792190500420504,-0.241607612327367,-0.7780245527410892,-0.9176819848425214,2
-0.16251657117873308,-0.49206275969142066,-0.709082794983321,0.10685960011633697,0.4740454319788665,0.36888687917522045,-0.18187798067726946,-0.3432344767568691,0.19644261871160776,0.8505673064986756,0.7253850191797279,1.3162784235602738,-0.5384638049104844,-0.13892268960205598,2
-0.5968341192799513,-0.5225804303185578,-0.9618284816429359,0.14328822091546242,0.4740454319788665,0.5789126577501655,-0.3269005241956898,-0.3971979603973099,-0.2588371414671715,0.43807908623366926,0.2579593241417213,0.936998294611853,-0.748698068417886,-0.565794223080135,2
-1.5650343740076937,-0.5090555535633493,-1.7462822741115944,0.5582425345745645,0.42817037317536705,0.934280694755865,-0.6450362650253934,-0.4772261341545492,0.6047185724572507,0.24419417371210284,0.058247691510996805,-0.3533675625431909,1.212954506910258,1.2443129987271688,3
-0.4795289590666488,-0.42786776061969,-1.178526161129056,0.5709969197944023,0.4740454319788665,1.139334359326844,-0.7448022210283625,-0.49147800385216295,-0.1149019071941373,-0.11460878193039774,-0.2765223000442607,-0.4110257088292153,0.1268718133861538,0.06810032936180052,3
0.069401499669205,-0.35962685824511936,-0.5401589659132097,0.35836559359519055,0.48927908528173664,0.4343530468941096,-0.5804433383741527,-0.4652360684481485,-0.36849412590656183,-0.6246574183367337,-0.6729677287127107,-0.7851226579605853,0.20091921325240203,0.2951578340318367,3
-0.3761658056000098,-0.43919628986764253,-1.0148764012902942,0.25405918296172303,0.3060399984100734,0.5691986202053794,-0.5031810595501608,-0.44804134900898623,-0.5694298292368414,-0.8173450335897408,-0.797738353881968,-0.8436698898356657,-0.20529693021447742,0.12546402775128943,3
-0.3812137735600084,-0.43295403905754626,-1.1654177948841489,0.5798201588848375,0.45872472922855184,1.1076601515978737,-0.7316395948980654,-0.48989435574247203,-0.8613657928890934,-1.138587615242755,-0.9747703752970635,-0.9515538052174981,-0.42453758593131613,-0.5144751173866134,3
0.10848719444519447,-0.3419019485374386,-0.6437457819813623,0.4522763066864604,0.4434910759256817,0.6935475083971655,-0.6345217411934992,-0.4754209294358383,-0.8539587949559097,-1.1643295065167836,-0.9872641835943409,-0.9709320877159899,-0.27646599854987475,-0.489320707555521,3
-1.5719092256103584,-0.5053949743845891,-1.7582129355766853,0.5232116546214481,0.48927908528173664,1.2100488696054752,-0.6641960640079558,-0.4803626051065891,-0.7222478918583178,-0.894570707411827,-0.8438547768160916,-0.8319226100313282,-0.5329624777103901,-0.22265656575865292,3
-0.9119234717545339,-0.45850102848405133,-1.4399766222481796,0.6046300589015077,0.48927908528173664,1.3617904229117046,-0.7975020529453051,-0.4969164479719208,-0.0781175302402432,-0.29207913512493927,-0.4253413219535575,-0.5952745096251064,0.2348324581441227,0.6550936370608079,3
0.7624153867490208,-0.24298924588609855,0.6029315342872036,-0.5672009228717962,-0.9310196992304034,-0.7106143167970095,0.16144069377450115,-0.17190378771208495,-0.16368784846834034,0.019411267163195356,-0.15689918213967444,-0.14543503499201677,-0.3686190322392182,-0.04320236900586416,4
0.7735209162610179,-0.27134910141838775,0.35684243986133074,-0.6143746764246211,-0.2285306583494907,-0.5327691649699571,0.08404860601431303,-0.2158875910505806,-0.4332914348934744,-0.4647216767527085,-0.5589289645167559,-0.5994172701358149,-0.2999104731156774,-0.11546350548456347,4
0.6999648117010376,-0.21574683031364147,0.5459920684108883,-0.6964919511276852,-0.7782479189644804,-0.9228959619107909,0.2506713565157849,-0.1173334316208501,-0.32937069697376775,-0.17061139610495382,-0.32472102436126393,-0.31914722572185966,-0.43263869644959846,-0.255191200666124,4
1.0425535705862798,-0.009675488755649263,1.1062211117137337,-0.7532751729968251,-0.6866719002523716,-0.9062301723789781,1.1214037387328097,0.632548993847511,-0.0730774301428512,-0.07772430156025892,-0.24434127867248523,-0.3649824253449032,-0.03496469817105101,0.24943811024081144,4
0.9947180646796258,-0.0840815771155002,0.7273073999468885,-0.6974528979593163,-0.4270033985240241,-0.805913168539696,0.01732681280945432,-0.25128848401356174,0.24043907260044386,0.4726462170517576,0.29509127187838535,0.3021722673111021,-0.23965120977624788,0.3259801197336516,4
0.9114506312823145,-0.12573511492854983,0.9308455086324573,-0.8336452716423783,-0.793568621714795,-1.0167215946893395,0.2576031537086633,-0.1129119323364941,-0.33137559866996774,-0.37395881929739355,-0.4900674034004091,-0.5743904566396174,-0.21718165395476557,-0.004160807116898793,4
0.8416925216636664,-0.1505885209317109,0.693768415999958,-0.7629720001160172,-0.9462533525332735,-0.8197245963284912,0.32738843780775273,-0.06710751164561654,-0.265603684691847,-0.08062098850032239,-0.24681674185492958,-0.21319470690689182,-0.5019972014026862,-0.1137511562789069,4
1.039765169236947,-0.019424189094873524,0.8089786661993366,-0.5225605746023648,-0.3354273798119152,-0.7419662578775743,0.050168473667098805,-0.23415156195066553,-0.08073504078806014,-0.09626309797666374,-0.2605774048396933,-0.4046318592738753,0.08673765841162612,0.1655329991636489,4
0.7781842771383496,-0.2567067847033471,0.6450728835823538,-0.4739890802035309,-0.6103295348431319,-0.8641053176231529,0.37466485237041725,-0.03462538618407304,0.2696493764798041,0.5284557187636428,0.35559450436694984,0.40738703425429984,-0.3176214969708334,0.37306972288920226,4
0.6845324525090415,-0.2684977029001956,0.5677540045596597,-0.40724695480657236,-0.44232410127433874,-0.9615219216267882,0.3491184537270004,-0.05233064911358577,0.36426959819769344,0.7495694885218036,0.6056890935344813,0.8060946291593307,-0.3446870983012552,0.2939591895878774,4
0.4943442501304252,-0.29843738734121283,0.43692636488880987,-0.5174064052327046,-0.7630142656616102,-0.9699008544853238,0.29748045890814295,-0.08704760645741813,0.7778919564665369,1.1813689550538977,1.1407531796457442,1.436777895949373,-0.260449476321752,0.6422510180183854,4
0.4879501573810938,-0.3224045478589898,0.4543871183634714,-0.4747753094294116,-0.5950088320928172,-1.0045215001425705,0.4863784228608866,0.046734053806495195,0.4982360157035103,0.7464796891190696,0.6021215142421351,0.6363738652229101,-0.1529298662338329,0.5239276879075292,4
-1.2325415510424487,-0.5339860243913264,1.0678688995362517,-2.3291406180697822,-4.076986729891641,-1.5231406136118286,2.8894274115126066,3.3689657731656175,-1.125790049932377,-1.3718867813954485,-1.0787616712819208,-0.9557268324716638,-0.8301409233303371,-1.0798757016022937,5
-1.019276923703839,-0.5339860243913264,0.5593564574340163,-1.4668218748847304,-3.0232531685702724,-1.1710412811828108,2.482346587601251,2.5948662470417636,-1.0172190539117618,-1.1102193944764018,-0.960711200575593,-0.8614705183314495,-0.8108143198417357,-1.0984546904836654,5
-1.1661968292824665,-0.4734516044983559,0.8687855871917253,-1.2275461138084605,-3.2828346208511743,-1.3455716903405521,1.8205806308729064,1.520413022255121,-0.7604802533705787,-0.84799198141561,-0.816311608524366,-0.7749265487584308,-0.6516704410069399,-0.4376933790049811,5
-0.9250481884505305,-0.5388025759423265,0.014642394491353645,-1.154426795801583,-0.8851446404269039,-0.8903470304218639,1.9999765806960867,1.7890744929320035,-0.7224985045703429,-0.8204927667312764,-0.7996604782353953,-0.7811690645964846,-0.6157377215734126,-0.37437070537980827,5
-1.0106232643438413,-0.47530116029393993,0.9852759512822084,-1.5934921390543506,-3.298155323601489,-1.478483663761391,1.9548030708998012,1.7199102993335804,-0.8399801747962922,-0.854113646482277,-0.8199811186536364,-0.7368850355756241,-0.7460332905167433,-0.7361215985667754,5
-0.3855886791253404,-0.4654368627174916,0.47553459984451274,-1.1687536394731812,-2.809459725645424,-1.3345685862021455,2.259594453088533,2.2075274970985066,-0.7214403620084595,-0.5468910296191694,-0.6186968388246531,-0.4742264525108449,-0.7791387455917411,-0.7032444938181727,5
-0.0066545509281078375,-0.4666698999145476,0.9177883469431941,-1.2965595680801851,-2.4123401464014687,-1.2485233910779516,1.596089056615158,1.2075365587346787,-0.838977723948192,-0.9913200512099394,-0.8984533015371197,-0.8638351076640457,-0.6097953597032684,-0.6233120328981329,5
-1.1620142272584675,-0.5151822071362216,0.0830516808319627,-0.7654180465965336,-1.0837044300488818,-0.8917742112933726,2.0282749287868636,1.8330968278546766,-1.2387885371987677,-1.5924791475043982,-1.1578745622832134,-1.0313539660139526,-0.8654004845832622,-1.4628768484314567,5
0.6202069179330583,-0.28479691334878027,0.10773227665245207,-0.7819288603400225,0.22969763300083468,-0.7295820109602882,-0.049862292565710724,-0.28461830432700785,-0.3480831128049689,-0.1030220341701447,-0.2665476395738235,-0.035056004946429,-0.6468422719874478,0.11005288490038218,6
0.5658330916210731,-0.33785604523459845,0.10000038875018259,-1.198455632450885,0.0616921994320406,-1.1646880243999649,0.05834643664746093,-0.22980712583466437,-0.7850959908628136,-0.7086613395985679,-0.7290660928913374,-0.5881239914833357,-0.768129127486236,-0.6074214322696417,6
0.5927555874077323,-0.24152501421459457,0.16564462908600605,-0.5250066210828812,0.19914327694764988,-0.16971276649516168,0.030229821067359004,-0.2446225199508725,0.09207634708163437,0.3780211103430246,0.1947622052487322,0.44221270594477574,-0.5210545416190467,0.5691337069368579,6
0.5104015958317543,-0.29920803558937287,-0.10917022105624521,-0.15687662576510125,0.42817037317536705,0.18473450865795146,-0.39442713280496505,-0.41858684277418157,-0.47066057484209334,-0.4506244669777341,-0.5483864036691698,-0.5404349538235368,-0.5155300020678971,-0.09919618803082775,6
0.6971283344663712,-0.24722781125097879,0.2165931619519536,-0.23331557828125196,0.22969763300083468,-0.020917651117208412,-0.20223202187283723,-0.3514706028747871,-0.6533572419083301,-0.6115643933676479,-0.6639759727411852,-0.5239963287833285,-0.6181750184342137,-0.2851573117651108,6
0.604678406970396,-0.26911422149872366,-0.07977880611649249,0.2037405125053773,0.48927908528173664,0.42252125708837474,-0.587686677013902,-0.46668581930282294,-0.7328571633340435,-0.9050760253811231,-0.849963346257476,-0.7231325840172449,-0.21130892913778726,0.04669596429109583,6
0.7296757088370295,-0.1442306728843906,0.20292154559496092,0.38894117460165023,0.48927908528173664,0.32722240534568836,-0.14729688007459574,-0.3287658668982575,-0.04567710696144947,0.19050890908959728,0.005243656310425399,0.1445960341868954,-0.5243506954688922,0.4092002911285517,6
0.7019839988850369,-0.16966206507367163,0.0690728371411047,0.5939722849506844,0.4434910759256817,0.6518830345676334,-0.7282022542675894,-0.48946569186849853,-0.8396738703704838,-0.9769331727409587,-0.8905609424495621,-0.8437644734089697,-0.5393226618995286,-0.6517541532040854,6
0.49939221809042383,-0.30753103666950127,-0.20062155743672974,-0.405237702340433,0.3518280077661283,-0.12657507370149151,-0.44902477136909646,-0.4341430065962001,-0.9091214374583049,-0.9456296425420085,-0.8731089270133301,-0.6764650489491275,-0.6947757769165396,-0.6795113338277753,6
0.5913133108477329,-0.22464781757988989,0.028416419959635335,0.08065195925365681,0.2754856423568886,0.340803642671337,-0.2235466491962571,-0.35986085532941475,-0.3637603302349783,-0.17254252073166268,-0.3264684101371069,-0.19692633229863035,-0.6073348504914119,-0.07556576899276962,6
1.2748081726315512,1.3946382814539673,1.6506279473225312,0.6300514705383081,0.3823823638193131,-0.9933802817262756,-0.3666999440334518,-0.410083885435835,-0.40422036029857245,-0.34615062467278646,-0.46829788894303165,-0.4988181815698447,-0.3833820875103574,-0.2468006895584079,7
1.2740870343515514,1.380496886100231,1.651447220212838,0.5334326345578934,0.48927908528173664,-1.0871598764121948,-0.3291332378982649,-0.3979396933927248,-0.5860538058011675,-0.5298971329041315,-0.6065306653603462,-0.5948205084732481,-0.47309782433889963,-0.534903443410094,7
1.2916828083835468,1.6136565135810481,1.718013142550257,0.563047268732722,0.29071929565975874,-1.1696601384039311,-0.21581003659896222,-0.35684575886753367,-0.5186111404095465,-0.4191471355623801,-0.524796695695289,-0.4897570752473363,-0.5943823586025823,-0.3643534625267184,7
1.2663468168128869,1.3064761218644598,1.6130438034797114,0.5305497940629991,0.48927908528173664,-1.0287835749582206,-0.5886213013545148,-0.46687462406529223,-0.8929708404611373,-0.9929228846501077,-0.8993342751991071,-0.8440671408435418,-0.6716284204442441,-0.8537771124874252,7
1.27913500231155,1.382038182596551,1.664555586457745,0.4901900271344711,0.21437693025051904,-1.14074821623272,-0.3203841155986395,-0.39500166009919846,-0.8387271112361671,-0.8432414148339064,-0.8134648258645552,-0.7511293217151832,-0.686103642562298,-0.880558254063891,7
1.284086818500882,1.483571089291635,1.6768446798123453,0.5826156405768567,0.48927908528173664,-1.097334294883274,-0.3666739822462126,-0.410077142408604,-0.709717256257067,-0.6703671382509319,-0.703816368430406,-0.6499438149947292,-0.6716260992091385,-0.6017706798909755,7
1.285144487978215,1.5710011330453906,1.7076698223101348,0.5617368866895881,0.48927908528173664,-1.1152431129160782,-0.3969194643799326,-0.41932472261117865,-0.25680439391407966,-0.11808480625847363,-0.2796530328926462,-0.29243682462085363,-0.42959787846136066,-0.11066892770872537,7
1.268029472799553,1.3223129433641485,1.6114564622547427,0.4431036323845224,0.3518280077661283,-0.966309883260237,0.07319657894830875,-0.22180218922181064,-0.3370283076189765,-0.16056954804606777,-0.3162025187040292,-0.2914153220291721,-0.44700714175279843,-0.27745174033965714,7
1.2815868724635495,1.4207247246541845,1.7082330724222203,0.42440884856914457,-0.41176974522115395,-1.0653838585985278,-0.4653287737553421,-0.438491295870619,-0.6226432617568198,-0.5579563737302108,-0.6265455132678146,-0.6006279398741041,-0.5639973910712597,-0.5776436795832772,7
1.2795196093942165,1.4396056067341054,1.667525450685107,0.6483094603393079,0.42817037317536705,-0.9905719580758873,-0.6639883697100418,-0.4803317798392472,-0.008307967012830328,0.2067303559539516,0.02118855151499294,0.01700279380000757,-0.17275321403501656,0.005770818275908265,7
1.2902886077088804,1.8117131133581765,1.7764375405402526,0.547497401820865,0.4434910759256817,-1.2049253173579881,-0.40623974599882134,-0.4220797308798624,-0.7514303498807864,-0.7227585493735423,-0.7382180258923152,-0.6852045711224029,-0.6715077162187568,-0.7243748830159724,7
-1.1617257719464675,-0.475609419593204,-0.8397568209872385,-0.0032998503097952945,0.45872472922855184,-0.08403587611200229,-0.18636936986965885,-0.345083992797384,0.8677505366559508,0.9449993007447376,0.8404212494227261,0.6388519548434708,0.6766099234276457,0.7413960370258895,8
-0.8675013537065461,-0.44782755024703486,-0.9774970756700514,0.12031285575917931,0.26016493960657394,0.47979264431924534,-0.06388165767490278,-0.29127463549365273,0.26789508749562896,0.5157102962273646,0.34161541816020563,0.3236994885950573,0.12141691088816992,0.15662878329423555,8
-0.824617663989224,-0.4496385736302109,-1.0385841105535443,0.26148468120614926,0.4740454319788665,0.3030984448079261,-0.5031031741884431,-0.4480268996649197,-0.21333701130618518,0.009948756492321737,-0.16549049553756925,-0.15587706148476135,0.08631983609263158,-0.3706549076035339,8
-0.6272661546959429,-0.4304108998386182,-0.5750804728625327,-0.12289405144649215,0.3518280077661283,-0.42108075225123354,0.27421869754177974,-0.10224831641540018,1.7691487700961503,1.3049609311632633,1.3048618270936674,0.6159438133892796,2.6814374717185547,1.605789916041231,8
-0.34530108721601804,-0.40390060010191314,-0.5127645286435798,-0.05798646090992156,0.1685889208944651,-0.10272734171950486,-0.27539233831302856,-0.3792904066508659,0.19318465345528257,0.4981370621243139,0.32246698236659266,0.3592629121573032,-0.05330245550469878,0.036593103977723154,8
-0.8632706757972134,-0.44863673090760287,-0.7365284368085951,-0.13844391835834907,0.29071929565975874,0.05338783038650975,-0.23901987439084688,-0.3658043521887778,0.005782036574353895,0.3480886786290378,0.16360049224619858,0.2879847313155253,-0.4263713616646809,-0.034126918215885205,8
-1.389172785458407,-0.4460935916886748,-0.6455379414289083,-0.44332614039419505,0.19914327694764988,-0.31855391996574406,0.39094289296942347,-0.02317187278734255,0.4550470916645326,0.723113081135893,0.574891419235248,0.6008861085193072,0.10126859017221268,0.33728162449098364,8
-1.2209071867917853,-0.47036901150571575,-1.2432999240189289,0.35094009535076437,0.48927908528173664,0.6203929792091801,-0.623669714127495,-0.4735010932541996,-0.7522378797306448,-0.3955874151165324,-0.5067403760115778,-0.2296900820910825,-0.7913461210116973,-1.0242585994025746,8
-1.1209093452984784,-0.47152498387795583,-0.7007364524133215,-0.02225671053380064,0.4434910759256817,0.04063527872818866,-0.13405636858258088,-0.32305355954395876,1.3190483392992214,1.1439051372957465,1.0921176088847802,0.6812443123982543,1.3216811592530502,1.2657173637978736,8
-1.244560522375779,-0.4702148818560838,-0.9426267732763726,0.003776212723128145,0.48927908528173664,0.1475817679060924,-0.26698071924751327,-0.37622714570876303,1.1363795180898764,1.119186742073874,1.0600822029943253,0.7847187415926615,1.2126063216444294,0.9468779417046554,8
0.05291147099987585,-0.35130385716499096,-0.2519797267478305,-0.27297647478677445,0.24493128630370384,-0.20594474539443428,-0.07932892108225328,-0.29848004173482545,-0.6228103368981699,-0.4369134821281014,-0.538047704495432,-0.44299495660591504,-0.6655282145869243,-0.6778674785903452,8
-0.9811527466345159,-0.44312659593325865,-0.968894710321831,0.14538483218447604,0.4434910759256817,0.4094464387816488,-0.34959112624278965,-0.40464418903959143,-0.10707722140757837,-0.04354339566751275,-0.21390764307655272,-0.3243871556828926,0.4229917757979813,-0.06751772772618476,8
-0.5840459337812881,-0.41858144922936164,-0.8024799044782839,0.2822760762905426,0.4740454319788665,0.5213650419635192,-0.45502194422136205,-0.43575459010441964,-0.16764196014695734,0.13199583290031963,-0.051255150441832244,0.010211693236791585,-0.07897531577180548,-0.38666537267642104,8
-0.8112044919812272,-0.4462477213383068,-0.5987369775701382,-0.17827953246962294,0.45872472922855184,-0.167180671400549,-0.17572503710156853,-0.34071065799324973,0.2970775455180975,0.4185747275039104,0.23735473353490583,0.08338154554464647,0.6737315918967947,0.1768345039209809,8
-1.3001843217064308,-0.5020041220926851,-0.6614625582342446,0.02797460111966991,0.26016493960657394,0.06775171528685678,0.27167444239233374,-0.10387627584689513,1.7404675374977319,1.1885141161727206,1.1501453781909003,0.43731327684763677,2.044954805783593,1.8486010334033056,9
-1.2143207905011202,-0.48266085106386825,-0.7490223483857724,0.0983857962374035,0.29071929565975874,0.2242812302265349,0.36321570419791027,-0.04260142410879369,2.4029204729505245,1.21246006154391,1.1815983221560746,0.04462119720473054,5.9158464677571265,2.384395099853187,9
-0.7991855206478974,-0.46100563529057137,-0.6072369338070701,0.059074334943382774,0.24493128630370384,-0.09255292324842607,0.2330952265548164,-0.12840162917580664,0.8857111143510771,0.9677865713399015,0.8685978450581949,0.6676999447011437,0.8329683201358115,0.7158820338616096,9
-1.913921073871601,-0.48628289783022044,-0.9844096906820139,0.12118644378793522,0.2754856423568886,0.25761280929016067,0.22297012953151096,-0.13471117608485497,0.7092797650854655,0.4187678399665809,0.23742754127556603,-0.21003561555854328,2.3720168321520694,0.8771853290344408,9
-0.3640026066106795,-0.4123777308316734,-0.44440644685861497,0.09096029799297731,0.1838225741973352,-0.38484877335196094,0.4690359489850714,0.0336911125624472,1.9200733144489937,1.2929879584776682,1.2889169318891,0.47363336899631336,3.3111885558474943,1.7997990810420985,9
-0.7696188511679053,-0.4223190932329378,-0.8743198960470523,0.2240077547725165,0.2754856423568886,0.21894081148153438,0.42108452795418655,-0.0016038185440460696,2.7206417000844607,2.5277490447952946,3.17289002921051,3.3827403331026926,0.4869650153062511,2.1410702777294155,9
-1.0514877668771634,-0.4586551581336833,-1.089379029752559,0.3547838826772907,0.32127365171294353,0.6586506341841429,0.31297964588997196,-0.07676930637809817,1.2504361479181505,2.0432298759540486,2.3816883114569256,3.7737488251407902,-0.2736340917211342,0.4857423006213919,9
